Gene_Symbol,Chr,Start,End,Strand,GeneLength,MOGSP_2,MOGSP_3,MOG_3,MOG_4,MOG_5,Ly49N_1,Ly49P_1,Ly49N_2,Ly49P_2,Ly49N_3,Ly49P_3
Gm47122,chr9,122119145,122119495,+,350,0,0,0,0,0,1,0,0,0,1,0
4632418H02Rik,chr9,122127294,122130014,+,2720,2,2,81,0,0,2,10,10,13,12,16
Gm47121,chr9,122142449,122143708,+,1259,0,55,26,0,19,11,21,14,41,2,33
Ano10,chr9,122175874,122294423,-,118549,960,1533,1388,1581,1569,1597,4250,1632,3288,1406,3530
Mir8106,chr9,122273890,122274028,-,138,0,0,0,0,0,0,0,2,0,0,3
Gm26797,chr9,122295869,122310928,-,15059,0,0,0,0,0,7,0,24,0,11,2
Gm47126,chr9,122295911,122304879,+,8968,0,0,0,0,0,0,0,0,0,0,0
Abhd5,chr9,122351608,122381524,+,29916,547,318,426,604,195,594,1077,766,893,623,1023
A730085K08Rik,chr9,122380575,122398801,-,18226,13,36,2,33,9,5,48,3,79,6,96
Gm47128,chr9,122422136,122423376,+,1240,0,0,0,0,0,0,0,1,0,0,0
Gm35454,chr9,122435818,122438165,-,2347,0,0,0,0,0,0,0,0,0,0,0
Gm47129,chr9,122478750,122479262,+,512,0,0,0,0,0,0,0,0,0,0,0
Gm47130,chr9,122511271,122511611,-,340,0,0,0,0,0,0,3,0,0,0,0
Gm47131,chr9,122512549,122513598,-,1049,0,0,0,0,0,0,0,0,0,1,1
Gm47133,chr9,122531746,122535020,-,3274,0,0,0,0,0,3,0,4,0,1,0
9530059O14Rik,chr9,122572499,122679596,+,107097,0,0,0,0,0,11,4,22,5,24,3
Gm47134,chr9,122640169,122647830,-,7661,0,0,0,0,0,3,0,0,0,1,0
Gm47135,chr9,122682742,122683641,+,899,0,0,0,0,0,0,0,1,0,0,0
Mir138-1,chr9,122682876,122682974,+,98,0,0,0,0,0,0,0,0,0,0,0
Gm35501,chr9,122686799,122693642,+,6843,0,0,0,0,0,8,1,24,3,1,2
Gm47136,chr9,122687068,122714333,-,27265,0,0,0,0,0,0,0,5,0,0,0
Gm47137,chr9,122715203,122715364,+,161,0,0,0,0,0,0,0,0,0,0,0
Topaz1,chr9,122747346,122802135,+,54789,0,0,0,0,0,0,1,6,1,0,1
Tcaim,chr9,122805539,122836334,+,30795,273,286,168,491,342,127,287,190,296,179,343
Gm25341,chr9,122812564,122812831,+,267,0,0,0,0,0,1,0,4,2,4,4
Gm35549,chr9,122822776,122844035,-,21259,11,0,7,0,55,9,9,3,5,2,11
Zfp445,chr9,122844529,122866006,-,21477,1121,1315,631,891,961,762,2442,939,2687,948,3783
Gm47140,chr9,122847019,122848418,-,1399,0,0,0,0,0,0,0,0,0,0,1
A530083I20Rik,chr9,122885080,122903531,-,18451,3,0,1,0,0,3,7,11,6,5,3
Zkscan7,chr9,122885685,122898618,+,12933,0,129,112,118,0,64,150,85,141,18,190
Zkscan7,chr9,122903246,122914154,+,10908,0,0,0,0,0,2,0,22,4,3,11
Gm47145,chr9,122918533,122921342,+,2809,0,0,0,0,0,1,0,0,0,0,0
Zfp105,chr9,122923072,122931028,+,7956,0,0,61,0,0,0,4,4,7,0,4
Gm46136,chr9,122935812,122942819,+,7007,0,0,0,0,0,15,0,4,2,1,6
Gm47146,chr9,122942530,122942691,+,161,0,0,0,0,0,0,0,0,0,0,0
1110059G10Rik,chr9,122945089,122951000,-,5911,241,550,392,431,713,203,420,319,461,300,444
Kif15,chr9,122951046,123018733,+,67687,42,116,8,40,6,10,73,21,41,14,174
Gm47148,chr9,122993127,122993704,+,577,0,0,0,0,0,0,0,1,0,1,1
Gm9856,chr9,123018995,123021572,-,2577,40,80,204,108,83,94,163,118,212,130,185
Tmem42,chr9,123021326,123023705,+,2379,170,300,311,236,341,451,485,562,433,450,477
Gm49323,chr9,123021418,123045019,+,23601,0,0,0,0,0,0,0,0,0,0,0
Tgm4,chr9,123034726,123067561,+,32835,21,6,0,4,0,18,11,66,21,31,40
Zdhhc3,chr9,123066160,123113205,-,47045,2329,3675,2034,3784,3123,4384,6294,4208,4625,3651,5774
Exosc7,chr9,123113215,123136129,+,22914,2526,2770,2065,2488,1989,2634,4477,3270,4122,2982,4378
Gm47159,chr9,123138466,123139641,+,1175,0,0,0,0,0,15,2,16,3,8,4
Clec3b,chr9,123150946,123157432,+,6486,11,0,14,0,0,8,11,13,4,8,11
Gm23323,chr9,123162371,123162503,+,132,0,0,0,0,0,0,0,0,0,0,0
Cdcp1,chr9,123170824,123216038,-,45214,0,0,0,0,0,5,0,3,1,1,1
Tmem158,chr9,123259053,123260764,-,1711,0,54,0,0,0,96,58,47,56,62,45
Scp2-ps2,chr9,123306600,123317998,-,11398,13,36,22,38,25,11,15,18,10,13,19
Gm47162,chr9,123307084,123307983,+,899,0,0,0,0,0,0,0,0,0,0,0
Lars2,chr9,123366927,123462666,+,95739,1388,2033,2465,2175,1754,190578,94978,157169,61761,146649,82267
Limd1,chr9,123478706,123521552,+,42846,4042,4579,4154,5403,3428,6922,15447,6288,13050,6352,13730
Sacm1l,chr9,123529759,123592600,+,62841,576,1388,528,1268,1369,529,1644,701,1342,825,1773
Slc6a20b,chr9,123590800,123632565,-,41765,4,0,0,6,0,2,22,11,12,7,25
Slc6a20a,chr9,123634770,123678885,-,44115,0,0,0,0,0,2,0,7,2,1,1
Gm17120,chr9,123635388,123637325,+,1937,0,0,0,0,0,0,0,0,0,1,0
Gm47173,chr9,123643166,123645489,+,2323,0,0,0,0,0,0,0,0,0,1,0
Gm47171,chr9,123644194,123646987,-,2793,0,0,0,0,0,0,0,2,1,0,0
Gm17200,chr9,123678096,123701046,+,22950,0,0,0,5,0,3,0,1,0,1,1
Ccr9,chr9,123678439,123784330,+,105891,988,758,1710,2047,2740,2343,16,3325,25,3117,35
Gm10052,chr9,123689233,123690192,-,959,21,13,12,35,25,16,23,23,33,13,33
Lztfl1,chr9,123694416,123717697,-,23281,185,187,147,478,315,223,174,210,185,231,159
Gm17020,chr9,123762503,123762776,+,273,0,0,0,0,0,0,0,0,1,0,0
Gm17021,chr9,123768114,123791289,-,23175,0,0,0,0,0,0,0,1,0,0,0
Fyco1,chr9,123789500,123851899,-,62399,968,1059,572,564,1389,828,2444,1137,2813,972,3133
Cxcr6,chr9,123806475,123811760,+,5285,11028,5366,10056,8599,17888,1415,961,1460,563,1298,1637
Xcr1,chr9,123852315,123862029,-,9714,192,77,104,176,273,7,11,13,8,8,40
Gm2774,chr9,123867809,123868973,-,1164,0,0,0,0,0,1,2,6,0,1,1
Ccr1,chr9,123962124,123968692,-,6568,100,1,113,1,138,2,4,3,18,6,52
Ccr1l1,chr9,123977243,123978408,-,1165,0,0,0,0,0,1,2,6,2,0,4
Ccr3,chr9,124021972,124031689,+,9717,0,49,1,0,0,8,21,1,47,19,195
Ccr2,chr9,124101950,124113557,+,11607,3090,2524,2249,2610,6159,18,2705,11,2130,24,3399
Ccr5,chr9,124121543,124147699,+,26156,1092,2182,644,582,810,4,2711,4,1761,4,2748
Gm39469,chr9,124270358,124282139,-,11781,0,0,0,0,0,0,0,0,0,0,0
2010315B03Rik,chr9,124291804,124312696,-,20892,2,0,0,1,1,0,2,1,3,3,8
Gm47180,chr9,124338979,124347160,+,8181,0,0,0,0,0,0,0,0,0,0,0
Gm47179,chr9,124340783,124342618,-,1835,0,0,0,0,0,0,0,0,0,0,0
Gm47181,chr9,124344398,124347514,-,3116,0,0,0,0,0,0,0,0,0,0,0
Nlrp4g,chr9,124348872,124356970,+,8098,0,0,0,0,0,0,0,0,0,0,0
Gm47182,chr9,124369217,124369493,+,276,0,0,0,0,0,0,0,0,0,0,0
Ppp2r3d,chr9,124422622,124476898,-,54276,0,0,0,0,0,0,0,0,0,0,0
Gm47185,chr9,124451955,124452597,+,642,0,0,0,0,0,0,0,0,0,0,0
Gm47183,chr9,124471703,124472476,+,773,0,0,0,0,0,0,0,0,0,0,0
Gm21836,chr9,124493731,124493793,-,62,1,0,0,0,0,0,0,0,0,0,0
Gm30674,chr10,3104119,3104849,+,730,0,0,0,0,0,0,0,0,0,0,0
Gm3318,chr10,3117805,3118987,-,1182,0,0,0,0,0,0,0,1,0,1,0
9230019H11Rik,chr10,3119841,3129546,+,9705,0,0,0,0,0,0,0,0,0,0,0
B020014A21Rik,chr10,3125091,3133193,-,8102,0,0,0,0,0,1,0,2,0,0,0
Gm8155,chr10,3139447,3141058,-,1611,0,0,0,0,0,0,0,0,0,0,0
Gm48097,chr10,3176020,3176188,+,168,0,0,0,0,0,0,0,0,0,0,0
Gm6667,chr10,3212803,3235033,-,22230,0,0,0,0,0,0,0,4,0,0,0
H60c,chr10,3256208,3267771,-,11563,0,0,0,0,0,4,0,14,1,1,0
Gm18703,chr10,3303049,3303381,+,332,0,0,0,0,0,0,0,0,0,4,0
Ppp1r14c,chr10,3366057,3464975,+,98918,79,34,0,29,0,4,0,4,0,0,0
Gm24482,chr10,3425023,3425115,+,92,0,0,0,0,0,0,0,0,0,0,0
Iyd,chr10,3540240,3554877,+,14637,0,0,0,0,0,0,0,0,0,0,0
Plekhg1,chr10,3740364,3967303,+,226939,4,0,0,0,0,8,1,5,1,13,11
Gm16149,chr10,3869299,3869607,-,308,0,0,0,0,0,0,0,0,0,0,0
Gm23023,chr10,3934769,3934877,-,108,0,0,0,0,0,0,0,0,0,0,0
Gm16148,chr10,3946199,3947091,-,892,1,0,0,0,0,10,18,9,10,9,9
Mthfd1l,chr10,3973118,4167081,+,193963,1414,1606,1435,1786,1908,2485,4027,2696,3107,2863,3723
Gm16074,chr10,3992371,3992814,+,443,1,4,0,2,0,6,6,5,13,3,15
Gm25515,chr10,4104313,4104469,+,156,0,0,0,0,0,0,0,0,0,0,0
Gm25369,chr10,4169887,4170018,+,131,0,0,0,0,0,1,0,4,0,6,1
Gm30570,chr10,4206426,4213114,-,6688,0,0,0,0,0,1,0,2,1,4,0
Akap12,chr10,4266380,4359470,+,93090,454,309,184,795,266,353,525,412,508,364,628
Zbtb2,chr10,4367075,4388108,-,21033,623,1054,1057,1610,1037,819,2166,821,1578,781,1837
Gm21781,chr10,4391587,4396424,+,4837,24,116,1,22,141,14,58,36,103,23,122
Rmnd1,chr10,4401915,4432388,-,30473,875,1080,1013,929,1833,634,1337,658,1475,709,1653
Gm16153,chr10,4409033,4423369,+,14336,13,24,0,66,49,30,42,18,73,10,92
Armt1,chr10,4432467,4455141,+,22674,900,690,708,705,641,592,985,758,970,725,1094
Ccdc170,chr10,4482502,4562231,+,79729,0,0,0,0,0,4,2,6,2,1,3
Gm22739,chr10,4484234,4484393,+,159,0,0,0,0,0,3,0,5,1,0,0
Gm3266,chr10,4569633,4570223,-,590,0,0,0,0,0,0,0,0,0,2,0
Esr1,chr10,4611593,5005614,+,394021,92,8,0,1,0,90,227,53,154,37,220
Syne1,chr10,5020917,5551482,-,530565,281,273,170,615,648,786,2415,932,2171,687,2654
Gm25694,chr10,5036175,5036456,-,281,0,1,13,0,0,2,5,5,3,10,5
Gm10097,chr10,5069192,5071975,+,2783,0,0,0,0,0,0,0,2,4,6,5
Gm48836,chr10,5091006,5091286,-,280,0,0,0,0,0,0,0,0,0,0,0
Gm23573,chr10,5357173,5357279,+,106,0,0,0,0,0,0,0,0,0,0,0
Myct1,chr10,5593775,5606904,+,13129,0,0,0,0,78,0,0,5,1,0,4
Vip,chr10,5639218,5647617,+,8399,0,0,0,0,0,0,0,1,0,0,0
Gm47679,chr10,5735819,5736938,+,1119,0,0,0,0,0,0,0,1,0,3,0
Fbxo5,chr10,5799160,5805600,-,6440,974,755,267,371,668,222,491,299,505,178,645
Mtrf1l,chr10,5811887,5823910,-,12023,341,479,362,560,786,317,713,359,623,402,735
Rgs17,chr10,5825663,5922400,-,96737,0,0,0,0,0,6,0,22,3,4,9
Gm3213,chr10,6367676,6368484,+,808,0,0,0,0,0,0,0,1,1,0,0
Gm47755,chr10,6422698,6422884,+,186,0,0,0,0,0,0,0,2,0,0,0
Gm4921,chr10,6525883,6526874,-,991,0,0,0,0,0,2,0,10,0,1,4
Gm10945,chr10,6740629,6761761,-,21132,0,0,0,0,0,0,0,0,0,0,0
Oprm1,chr10,6758506,7038198,+,279692,0,0,1,7,0,17,4,35,7,18,15
Ipcef1,chr10,6885796,7052478,-,166682,1652,2129,1644,2266,3002,1208,3485,1319,2878,1407,3800
Gm15536,chr10,7038661,7038774,+,113,2,5,13,12,9,18,21,22,24,15,18
Cnksr3,chr10,7119063,7212237,-,93174,91,97,141,182,0,274,355,248,229,271,292
Gm21321,chr10,7384111,7390783,-,6672,0,0,0,0,0,0,0,0,0,0,0
Ulbp1,chr10,7440362,7473638,-,33276,26,22,0,7,31,20,48,29,55,32,67
Gm46209,chr10,7458356,7458908,+,552,0,0,0,0,0,0,0,0,0,0,0
Gm48121,chr10,7577103,7577373,+,270,0,0,0,0,0,0,0,0,0,0,0
Lrp11,chr10,7589800,7625483,+,35683,33,6,18,10,1,20,53,17,26,28,27
Gm16254,chr10,7606084,7606813,-,729,0,0,0,0,0,0,0,0,0,0,0
Pcmt1,chr10,7629373,7681136,-,51763,1117,1265,1343,1374,1601,1594,1971,1846,1475,1927,1706
Nup43,chr10,7667503,7678881,+,11378,422,286,268,342,467,386,424,534,342,465,551
Lats1,chr10,7681214,7716460,+,35246,32,44,27,47,30,58,160,66,132,52,127
Katna1,chr10,7726000,7763150,+,37150,964,1303,966,1477,1330,1011,1498,1016,1324,1059,1648
Gm20470,chr10,7743520,7761099,-,17579,0,0,0,0,0,0,0,0,0,0,0
Ginm1,chr10,7767947,7792824,-,24877,510,658,769,1332,1262,690,934,892,792,809,923
B430219N15Rik,chr10,7780185,7781357,+,1172,0,0,0,0,0,0,0,1,3,1,1
Ppil4,chr10,7792891,7823135,+,30244,2448,3429,1530,3693,3927,1313,2982,1675,3219,1780,3970
Gm15560,chr10,7808116,7808758,-,642,1,11,0,0,1,2,9,3,13,3,20
Zc3h12d,chr10,7832470,7870396,+,37926,629,507,786,906,388,2572,3222,2032,2452,1969,2836
Mir5104,chr10,7836381,7836474,+,93,0,11,0,0,0,9,15,8,26,3,35
Gm24726,chr10,7848361,7848481,-,120,0,2,0,0,0,0,3,0,6,0,6
Tab2,chr10,7905653,7956230,-,50577,272,477,878,551,938,195,602,265,506,281,686
Gm48614,chr10,8001943,8021292,-,19349,0,0,0,0,0,0,0,0,0,0,0
Gm30906,chr10,8176131,8193340,+,17209,2,0,0,13,0,0,0,0,1,4,2
Ust,chr10,8204756,8518825,-,314069,316,443,439,301,195,608,1755,570,1416,507,1508
Gm24374,chr10,8642934,8643039,+,105,0,0,0,0,0,0,0,0,0,0,0
Gm48654,chr10,8713241,8717073,+,3832,0,0,0,0,0,4,0,8,0,1,0
Sash1,chr10,8722219,8886070,-,163851,0,0,0,0,0,8,0,22,7,17,6
Gm25410,chr10,8824011,8824147,-,136,0,0,0,0,0,0,0,4,0,1,0
4930553I21Rik,chr10,8860864,8861443,-,579,0,0,0,0,0,0,0,1,3,0,0
Gm26674,chr10,8884637,8886878,+,2241,0,0,0,0,0,0,0,1,1,0,0
Gm48727,chr10,8903981,8945137,+,41156,0,0,0,0,0,21,0,19,2,15,2
Gm48728,chr10,8951949,8967244,+,15295,0,0,0,0,0,0,0,1,0,0,0
Gm48743,chr10,9069419,9071475,-,2056,0,0,0,0,0,9,0,38,0,11,0
Gm48744,chr10,9223971,9224751,-,780,0,0,0,0,0,0,0,0,0,1,0
Gm48748,chr10,9329851,9336618,-,6767,0,0,0,0,0,0,0,0,0,2,0
Gm48749,chr10,9336682,9395259,+,58577,0,0,0,0,0,1,0,3,0,2,0
Gm48750,chr10,9356155,9356532,+,377,0,0,0,0,0,17,0,6,5,16,2
Gm48751,chr10,9482929,9487202,-,4273,0,0,0,0,0,0,0,11,3,2,2
Gm48753,chr10,9513937,9514106,+,169,0,0,0,0,0,0,0,8,0,0,0
Gm9930,chr10,9532531,9535681,-,3150,0,0,0,0,0,0,0,4,0,2,0
Gm48755,chr10,9546246,9547521,-,1275,0,0,0,0,0,0,0,1,1,5,0
Gm48757,chr10,9566376,9567605,+,1229,0,0,0,0,0,0,0,0,0,0,0
Gm48758,chr10,9587602,9588114,-,512,0,0,0,0,0,1,0,0,0,0,0
Gm48759,chr10,9596472,9599423,+,2951,0,0,0,0,0,0,0,6,0,1,0
Samd5,chr10,9622936,9675208,-,52272,0,0,0,0,0,4,0,8,2,6,2
Gm48760,chr10,9667676,9668176,+,500,0,0,0,0,0,0,0,0,0,0,0
Gm6150,chr10,9683908,9691906,+,7998,0,0,0,0,0,1,0,9,0,0,1
Gm19161,chr10,9748423,9749159,-,736,0,0,0,0,0,1,0,0,0,0,0
Stxbp5,chr10,9755547,9901079,-,145532,496,947,520,985,352,618,1803,625,1678,572,2014
Gm25635,chr10,9852019,9852149,-,130,0,0,0,0,0,0,0,0,0,0,0
Gm46210,chr10,9901313,9918843,+,17530,0,0,0,0,0,0,6,2,2,0,1
Gm28905,chr10,9976627,10207981,+,231354,0,0,0,0,0,2,0,4,0,0,0
Gm48282,chr10,10040920,10041426,+,506,0,0,0,0,0,0,0,0,0,0,0
Gm48278,chr10,10083943,10092295,+,8352,0,0,0,0,0,0,0,2,0,0,0
Gm48281,chr10,10100420,10110099,-,9679,0,0,0,0,0,0,0,1,0,1,0
Gm25682,chr10,10100953,10101116,+,163,0,0,0,0,0,0,0,0,0,0,0
Gm48279,chr10,10122486,10126891,+,4405,0,0,0,0,0,2,0,0,0,1,0
Gm48280,chr10,10131272,10131640,+,368,0,0,0,0,0,1,0,0,0,1,0
4930598N05Rik,chr10,10184800,10258699,+,73899,0,0,0,0,9,5,0,4,1,1,0
Gm44555,chr10,10193524,10193671,+,147,0,0,0,0,0,1,3,0,4,4,4
Gm31904,chr10,10230736,10234850,-,4114,0,0,0,0,0,0,0,0,0,0,0
Gm48324,chr10,10270402,10296929,-,26527,0,0,0,0,0,1,0,3,0,0,1
Adgb,chr10,10335703,10472326,-,136623,0,0,0,0,0,41,2,54,3,54,9
Gm15568,chr10,10343115,10344327,+,1212,0,0,0,0,0,0,0,2,3,2,1
Gm48326,chr10,10465414,10465534,-,120,0,0,0,0,0,0,0,1,0,2,0
Rab32,chr10,10545002,10558265,-,13263,403,505,222,574,173,212,894,289,802,283,802
Gm5177,chr10,10605945,10616313,+,10368,0,0,0,1,0,1,0,10,1,6,0
Gm23601,chr10,10663154,10663284,+,130,0,0,0,0,0,0,0,0,0,0,0
Gm10944,chr10,10681348,10681858,+,510,0,0,0,0,0,0,0,0,0,0,0
Grm1,chr10,10686059,11082356,-,396297,0,0,0,0,0,4,0,14,0,4,3
Gm48400,chr10,10730629,10731126,+,497,0,0,0,0,0,0,0,0,0,0,0
4930567K20Rik,chr10,10748930,10778370,+,29440,0,0,0,0,0,4,0,9,1,2,0
Gm48406,chr10,11035916,11036144,+,228,0,0,0,0,0,0,0,5,0,0,0
Shprh,chr10,11149427,11217595,+,68168,919,824,739,875,2811,642,1793,682,1659,771,2414
Gm16577,chr10,11212280,11212979,-,699,0,0,0,0,0,0,1,0,2,0,3
4930432B10Rik,chr10,11244790,11281221,-,36431,0,0,11,0,0,6,4,5,0,8,4
Fbxo30,chr10,11281330,11298052,+,16722,139,293,159,287,452,153,639,303,492,243,655
Gm48666,chr10,11330137,11330415,-,278,0,0,0,0,0,0,0,1,0,0,0
Gm25979,chr10,11330489,11330626,-,137,0,0,0,0,0,0,0,0,0,0,0
Epm2a,chr10,11343404,11459644,+,116240,0,1,0,0,0,14,8,18,17,14,18
Rpl17-ps11,chr10,11386875,11387603,-,728,0,0,0,0,0,0,0,0,1,1,7
Gm48679,chr10,11505296,11505933,+,637,0,0,0,0,0,1,0,0,0,4,0
Gm48680,chr10,11580086,11587244,+,7158,0,0,0,0,0,0,0,1,0,0,0
Gm9797,chr10,11609223,11609835,+,612,4,7,6,7,3,14,4,11,12,9,12
Gm22546,chr10,11648005,11648134,+,129,0,0,0,0,0,0,0,0,0,0,0
Gm48697,chr10,11824413,11841931,-,17518,0,0,0,0,0,6,0,2,0,1,0
Gm48698,chr10,11838623,11838895,-,272,0,0,0,0,0,0,0,0,0,0,0
Gm22194,chr10,11940973,11941067,+,94,0,0,0,0,0,0,0,2,0,2,2
Gm25011,chr10,11959880,11960005,+,125,0,0,0,0,0,3,0,3,0,1,0
Gm48721,chr10,12002790,12009771,-,6981,0,0,0,0,0,3,0,3,1,1,1
Gm48722,chr10,12020860,12031440,-,10580,0,0,0,0,0,0,0,0,0,0,0
Gm48723,chr10,12323421,12324661,-,1240,0,0,0,0,0,0,0,3,0,1,0
Gm48724,chr10,12324822,12329224,-,4402,0,0,0,0,0,2,0,5,0,7,5
Gm23680,chr10,12363410,12363573,+,163,0,0,0,0,0,3,0,2,1,1,0
Gm25139,chr10,12368623,12368832,+,209,0,0,0,0,0,1,0,0,0,0,0
Utrn,chr10,12382188,12869365,-,487177,4915,5764,5434,8133,6404,4514,13478,6131,19392,4493,20067
Gm48798,chr10,12420804,12421596,-,792,0,4,0,15,0,0,1,3,2,2,8
Gm23044,chr10,12793875,12793974,-,99,0,0,0,0,0,0,0,1,0,0,0
Gm7525,chr10,12846088,12846541,+,453,0,0,13,0,43,0,1,3,0,0,0
B230208H11Rik,chr10,12916648,12923090,-,6442,0,3,18,0,28,5,4,7,13,10,19
Stx11,chr10,12938209,12964298,-,26089,213,377,348,596,689,138,1177,219,799,187,931
Sf3b5,chr10,13005343,13009183,+,3840,1739,2245,3138,2567,1897,6084,4255,5596,3186,5343,3000
Gm47691,chr10,13043097,13051385,-,8288,0,0,0,0,0,0,0,2,0,0,1
Plagl1,chr10,13060504,13131694,+,71190,0,0,0,0,0,7,0,21,2,8,6
Gm27741,chr10,13091581,13091817,-,236,0,0,0,0,0,0,0,0,0,0,0
Zc2hc1b,chr10,13149540,13178023,-,28483,0,0,0,0,0,0,0,3,2,2,0
Ltv1,chr10,13178140,13193168,-,15028,2558,2645,1382,3849,2596,1787,3280,2390,3434,2234,3713
Gm47402,chr10,13205226,13205645,+,419,0,0,0,0,0,3,0,3,0,0,4
Phactr2,chr10,13207717,13474412,-,266695,111,68,39,52,350,28,30,39,48,38,43
Fuca2,chr10,13499540,13519035,+,19495,1062,1844,1049,1819,2150,1583,2319,2120,1903,1685,2620
Pex3,chr10,13523842,13553142,-,29300,814,904,589,859,1015,429,838,709,862,733,1008
Adat2,chr10,13552894,13563376,+,10482,31,18,120,76,156,67,89,114,90,143,125
Gm48773,chr10,13627198,13635107,+,7909,0,0,0,0,0,0,0,0,0,1,1
Aig1,chr10,13647054,13868980,-,221926,406,507,552,355,596,490,735,693,791,552,807
Gm32172,chr10,13871280,13879208,+,7928,0,0,0,0,0,0,0,2,0,0,0
Gm32105,chr10,13877893,13883293,-,5400,0,0,0,0,0,0,0,0,0,0,0
Gm22995,chr10,13888537,13888643,-,106,0,0,0,0,0,0,0,0,0,0,0
Gm8330,chr10,13890646,13891653,-,1007,0,1,0,1,2,7,1,11,2,18,6
4930444K16Rik,chr10,13927198,13928964,-,1766,0,0,0,0,0,2,0,0,0,0,0
Hivep2,chr10,13966075,14151374,+,185299,422,682,683,674,1485,812,2021,957,1935,764,2165
Gm28289,chr10,14149084,14154446,-,5362,0,0,0,0,0,0,0,0,0,0,0
Gm48843,chr10,14197015,14206821,+,9806,0,0,0,0,0,1,0,3,1,1,0
Gm48845,chr10,14226489,14266790,+,40301,0,0,0,0,0,1,0,0,0,0,0
Gm48844,chr10,14226667,14233958,-,7291,0,0,0,0,0,0,0,0,0,0,0
Gm24343,chr10,14233513,14233623,+,110,0,0,0,0,0,0,0,1,0,0,0
Gm40603,chr10,14296921,14324756,+,27835,0,0,0,0,0,3,0,0,0,1,0
Gm37299,chr10,14313908,14314733,+,825,0,0,0,0,0,2,1,8,0,0,2
Gm48854,chr10,14327411,14336615,+,9204,0,0,0,0,0,0,0,1,0,0,0
Adgrg6,chr10,14402583,14545659,-,143076,0,0,0,0,0,7,0,13,1,12,18
Gm10335,chr10,14523078,14523545,+,467,2,4,11,7,5,12,9,6,9,9,7
Gm46212,chr10,14544490,14551031,+,6541,0,0,0,0,0,0,0,0,0,1,0
Gm48068,chr10,14586936,14587502,+,566,0,0,0,0,0,0,0,0,0,1,0
Vta1,chr10,14654755,14705560,-,50805,1139,1177,1306,1968,1691,1029,1816,1167,1551,1091,1774
Gm16234,chr10,14664220,14668318,+,4098,0,0,0,0,0,4,7,5,12,0,21
Nmbr,chr10,14705591,14770850,+,65259,0,1,0,0,0,4,1,0,1,7,1
Gje1,chr10,14715623,14718214,-,2591,0,0,0,0,0,2,0,5,0,1,0
Gm8355,chr10,14745362,14747302,-,1940,109,64,53,46,67,174,211,154,136,163,189
B230364G03Rik,chr10,14758635,14760720,-,2085,0,0,0,0,0,2,0,0,0,0,1
Gm47698,chr10,14771940,14774519,+,2579,0,0,0,0,0,0,0,0,0,0,0
Gm47699,chr10,14931860,14932489,+,629,0,0,0,0,0,0,0,0,0,0,0
Gm23892,chr10,14984670,14984799,+,129,0,0,0,0,0,0,0,0,2,0,0
Gm47703,chr10,15135903,15136300,+,397,0,0,0,0,0,0,0,1,0,0,0
Gm18188,chr10,15227571,15228048,-,477,0,0,0,0,0,3,0,2,0,2,2
Gm47710,chr10,15300231,15392942,+,92711,0,0,0,0,0,0,0,0,1,0,2
Gm7198,chr10,15520331,15521404,-,1073,0,0,0,1,0,6,6,2,5,1,7
Gm47712,chr10,15600227,15780010,+,179783,0,0,0,0,0,0,0,0,0,0,0
Gm46188,chr10,15670924,15671385,+,461,0,0,0,0,0,2,0,2,2,2,0
Gm40604,chr10,15697996,15760012,-,62016,0,0,0,0,0,0,0,0,0,0,0
Gm32283,chr10,15734912,15738822,-,3910,0,0,0,0,0,1,0,3,0,1,0
Gm9535,chr10,15783209,15783976,-,767,0,0,0,0,0,1,0,1,0,2,2
C330004P14Rik,chr10,15791777,15807065,+,15288,0,0,0,0,0,2,0,1,0,0,0
Gm18557,chr10,16364798,16366574,+,1776,0,0,0,0,0,6,0,3,0,1,0
Gm5178,chr10,16424173,16425070,-,897,0,0,0,0,0,1,0,2,2,5,1
Gm47729,chr10,16584268,16644555,+,60287,0,0,0,0,0,0,0,0,2,1,0
Gm5948,chr10,16768940,16769778,+,838,0,0,0,0,0,0,0,2,0,0,0
Gm18039,chr10,16785734,16786461,-,727,0,0,0,0,0,0,0,0,0,0,0
Gm47736,chr10,16796973,16797898,+,925,0,0,0,0,0,1,3,9,2,0,5
Gm20125,chr10,16906427,17095807,-,189380,0,0,0,0,0,16,1,23,5,6,3
Gm25382,chr10,17116804,17116900,+,96,0,0,0,0,0,0,0,0,0,0,0
Gm47760,chr10,17294698,17332877,-,38179,0,0,0,0,0,0,0,0,0,0,0
Gm47761,chr10,17318085,17323228,-,5143,0,12,3,1,4,4,8,10,13,9,6
Gm47769,chr10,17512114,17520608,-,8494,3,0,5,4,0,0,0,1,0,0,0
Gm47768,chr10,17514730,17514944,+,214,0,0,0,0,0,1,0,0,0,0,0
Gm47770,chr10,17522613,17526914,-,4301,0,0,0,0,0,1,0,1,0,1,0
Gm47771,chr10,17562743,17658513,-,95770,0,0,0,0,0,1,0,2,0,3,0
Cited2,chr10,17723218,17725674,+,2456,745,1024,1860,2228,1764,1735,3359,1370,2219,1314,2055
Gm20655,chr10,17790522,17799921,-,9399,0,0,0,0,0,0,0,1,0,0,0
Txlnb,chr10,17796226,17845665,+,49439,17,0,2,0,65,3,23,4,23,3,25
Gm7584,chr10,17817379,17818318,+,939,0,0,0,0,1,1,1,0,7,0,0
Heca,chr10,17868612,17948067,-,79455,854,1730,1309,1751,2484,1249,3680,1292,3194,1359,3806
